Date,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,2016/04/01,
567.35,1051.91,859.82,804.02,599.13,503.09,479.99,475.42,588.84,552.71,
567.77,1049.84,856.09,799.75,599.12,502.48,476.83,473.39,588.59,553.32,
568.19,1046.34,852.93,796.10,594.90,501.17,475.27,471.84,588.02,551.81,
568.60,1044.85,852.79,795.36,593.65,500.83,476.48,471.88,588.36,551.37,
569.02,1048.12,852.23,797.38,594.12,500.78,477.05,473.13,587.90,551.25,
569.44,1047.53,852.71,797.31,593.71,500.45,475.52,472.75,587.01,552.62,
569.85,1047.92,852.68,797.62,594.05,498.98,474.92,473.07,586.65,553.11,
570.27,1050.06,853.32,799.49,596.72,499.74,475.61,471.44,586.05,552.18,
570.69,1050.70,850.79,798.26,595.09,500.48,474.21,470.49,586.72,552.08,
571.10,1050.72,848.86,794.44,593.50,498.62,472.57,469.31,586.06,550.71,
571.52,1046.59,849.95,793.10,591.80,497.67,474.14,469.01,584.34,549.62,
571.93,1046.86,850.66,796.47,592.80,497.97,473.91,469.01,584.62,548.89,
572.35,1045.19,846.91,796.40,591.57,496.17,473.02,469.05,582.69,546.91,
572.77,1045.72,849.97,795.18,587.72,495.93,472.52,470.65,581.87,545.81,
573.18,1046.09,848.89,794.43,591.60,496.99,470.93,469.76,583.38,546.52,
573.60,1045.16,844.87,794.09,590.99,497.42,470.39,468.51,583.46,546.56,
574.02,1044.69,843.96,794.48,589.97,497.37,470.98,469.10,583.37,545.91,
574.43,1049.91,845.23,793.23,592.32,497.78,472.72,470.59,582.63,546.23,
574.85,1050.96,847.12,795.93,594.93,498.93,473.34,470.02,582.13,547.76,
575.27,1050.79,847.57,796.28,595.43,496.91,472.22,470.55,580.71,546.76,
575.68,1050.58,846.93,797.45,596.66,497.69,473.66,470.10,578.58,543.61,
576.10,1051.54,847.91,795.93,597.07,499.06,472.36,468.78,578.94,543.89,
576.52,1048.85,843.66,792.12,596.48,497.22,469.55,467.16,578.34,543.27,
576.93,1045.53,844.45,791.43,595.60,495.30,470.23,467.36,577.93,543.30,
577.35,1044.59,846.31,793.62,597.73,495.47,471.77,467.70,579.77,543.61,
577.76,1048.24,844.74,798.66,598.52,495.32,471.81,468.93,581.72,544.52,
578.18,1048.78,848.26,798.73,597.24,495.54,472.94,471.25,581.85,546.51,
578.60,1049.54,852.06,799.56,600.15,496.83,472.99,472.27,583.77,547.41,
579.01,1051.26,852.01,803.28,603.06,498.61,473.28,470.63,585.45,549.75,
579.43,1054.28,851.83,804.00,602.03,499.12,474.72,471.34,587.54,552.03,
579.85,1059.97,855.33,803.56,603.76,499.99,477.01,472.17,587.80,554.17,
580.26,1060.82,860.10,806.28,605.08,502.05,479.50,472.23,589.08,556.11,
580.68,1062.49,862.42,810.47,607.97,501.62,480.02,472.97,590.49,556.98,
581.09,1063.48,864.20,812.19,608.05,501.36,481.43,474.38,590.06,555.55,
581.51,1064.70,869.48,812.03,606.59,503.63,482.21,475.63,591.26,556.45,
581.93,1065.19,869.30,811.32,607.63,503.84,480.21,475.34,593.75,557.93,
582.34,1063.68,867.71,811.16,606.42,503.56,480.17,475.53,594.72,558.41,
582.76,1063.76,869.37,814.18,605.14,504.28,482.30,477.18,596.35,558.74,
583.17,1067.30,868.52,815.16,605.62,505.01,483.22,478.81,595.83,558.37,
583.59,1067.32,866.80,815.81,604.51,505.23,482.67,479.49,594.70,559.40,
584.01,1064.21,867.56,812.63,604.69,503.66,480.61,478.16,592.67,557.61,
584.42,1063.18,865.68,813.11,605.78,503.59,480.99,476.32,592.27,555.42,
584.84,1062.14,861.42,809.28,603.14,501.80,479.42,473.51,591.58,554.93,
585.25,1059.55,855.32,801.67,599.90,499.02,476.38,471.70,589.57,552.17,
585.67,1052.44,852.89,799.18,597.17,497.40,475.72,470.30,585.59,548.64,
586.09,1046.41,849.47,798.13,594.28,495.07,473.60,468.17,584.66,544.68,
586.50,1040.07,842.53,795.12,591.15,490.90,471.14,466.45,580.29,541.03,
586.92,1035.40,842.16,789.27,584.17,489.28,468.03,466.05,577.50,537.96,
587.33,1032.14,837.28,785.36,584.07,487.88,464.39,463.40,576.41,536.10,
587.75,1028.01,830.13,783.63,582.28,486.55,461.81,459.84,575.35,534.04,
588.17,1024.90,825.76,780.19,582.05,484.96,461.67,458.95,573.38,533.50,
588.58,1027.91,825.90,776.27,582.20,484.67,462.09,458.86,572.02,532.81,
589.00,1026.83,825.14,777.95,582.22,485.60,461.26,457.03,570.30,533.29,
589.41,1025.71,825.34,777.61,581.71,482.77,460.15,456.42,569.04,532.74,
589.83,1025.39,826.78,776.51,582.88,482.83,460.93,455.70,566.21,530.37,
590.25,1027.12,829.17,776.82,582.36,484.14,460.71,455.72,566.91,531.26,
590.66,1026.09,826.66,773.81,581.35,483.13,457.70,453.96,567.39,531.99,
591.08,1022.99,827.97,773.10,580.58,483.31,458.62,454.88,566.86,532.19,
591.49,1023.19,831.44,776.51,582.26,483.63,461.16,456.17,568.52,532.57,
591.91,1025.94,830.64,780.69,582.90,484.00,461.02,457.28,569.66,533.45,
592.32,1026.90,833.61,781.16,582.38,484.73,461.01,459.51,569.89,535.68,
592.74,1030.46,839.06,781.59,586.19,485.49,460.76,461.26,571.70,537.22,
593.16,1029.24,836.89,784.92,589.57,486.39,462.41,460.66,573.33,539.10,
593.57,1032.21,836.67,785.16,588.12,487.10,463.34,460.84,574.62,540.61,
593.99,1036.17,838.45,783.38,588.16,487.30,465.03,462.27,575.15,541.36,
594.40,1035.04,841.15,785.55,589.16,488.46,466.67,462.41,576.13,541.57,
594.82,1034.13,840.63,790.51,589.50,486.99,467.44,462.42,576.71,541.88,
595.23,1033.29,840.68,788.51,589.88,486.05,468.24,462.98,575.59,538.97,
595.65,1031.74,844.15,786.47,585.84,487.78,467.22,464.46,576.56,537.69,
596.07,1030.42,841.88,784.72,586.16,487.88,464.82,462.06,578.89,537.52,
596.48,1027.83,836.89,782.27,584.82,487.10,464.05,461.04,578.31,537.72,
596.90,1026.90,835.86,782.21,583.15,486.87,465.56,461.80,578.63,537.27,
597.31,1031.70,833.99,784.31,584.10,486.75,465.92,461.91,578.32,536.93,
597.73,1031.55,832.77,785.08,583.29,487.41,464.57,460.81,576.76,538.11,
598.14,1030.90,834.15,783.96,584.71,484.83,464.00,461.24,575.42,538.03,
598.56,1031.32,832.89,786.17,586.24,485.77,465.42,460.65,575.19,537.26,
598.97,1030.93,830.47,785.25,584.79,486.58,464.72,458.69,576.00,537.07,
599.39,1032.77,828.73,782.49,582.98,486.99,462.36,457.84,576.44,536.99,
599.81,1028.77,830.25,781.50,581.98,487.00,463.12,458.10,575.70,536.50,
600.22,1028.33,832.82,784.57,584.03,486.77,463.15,457.37,576.99,536.78,
600.64,1028.42,829.56,784.87,582.50,485.59,461.73,457.72,574.72,535.30,
601.05,1029.26,833.45,783.24,580.40,485.76,460.40,460.40,574.63,535.97,
601.47,1028.78,834.06,782.37,583.64,486.04,459.19,460.44,576.62,536.47,
601.88,1029.81,831.17,783.52,586.38,486.06,459.48,458.47,577.35,537.48,
602.30,1030.73,829.60,784.46,587.34,485.27,459.94,459.19,577.06,538.94,
602.71,1035.64,832.43,783.76,589.07,486.21,461.12,459.62,576.78,538.89,
603.13,1034.18,834.47,786.30,590.60,487.99,461.64,458.88,576.55,540.68,
603.54,1033.66,835.05,787.41,591.81,486.49,461.66,458.90,577.01,540.90,
603.96,1033.57,836.49,787.84,591.76,487.20,463.88,459.87,576.21,538.85,
604.37,1033.72,840.53,787.84,591.13,488.26,463.92,460.16,578.58,539.44,
604.79,1032.68,838.67,785.04,590.03,488.02,461.70,458.69,578.50,539.90,
605.21,1032.13,838.64,783.50,589.50,487.99,462.68,458.92,577.72,539.87,
605.62,1030.22,840.12,784.95,590.34,488.02,464.20,459.94,577.80,539.68,
606.04,1029.48,838.02,787.40,589.42,486.42,464.37,460.61,576.64,538.55,
606.45,1026.71,837.30,786.19,588.77,485.55,463.50,460.99,575.24,539.66,
606.87,1025.83,837.90,783.28,590.84,485.60,463.30,460.80,575.31,539.72,
607.28,1022.55,835.26,784.69,590.39,484.98,465.20,457.69,575.12,538.32,
607.70,1022.08,830.88,782.32,587.12,483.76,464.49,455.73,573.86,538.32,
608.11,1022.53,828.24,778.16,585.88,483.47,464.69,455.18,571.85,537.55,
608.53,1019.64,830.24,779.13,583.22,484.77,465.73,454.45,571.45,536.62,
608.94,1017.41,828.96,779.84,581.88,483.14,465.10,454.57,570.60,535.52,
609.36,1016.59,826.70,777.60,580.70,481.24,463.96,454.69,568.17,532.10,
609.77,1015.86,828.93,775.80,576.84,481.62,462.58,456.56,567.82,531.49,
610.19,1014.01,826.23,772.65,576.86,480.47,458.94,454.93,568.10,531.29,
610.60,1011.04,820.94,769.91,574.31,479.26,457.50,452.74,567.30,529.78,
611.02,1009.09,818.39,769.33,573.12,478.02,457.50,452.49,567.12,528.57,
611.43,1012.70,817.47,769.91,572.68,477.56,457.54,453.04,566.67,528.62,
611.85,1010.52,816.92,768.89,570.79,477.99,456.48,451.23,564.79,528.27,
612.26,1011.25,817.20,766.69,571.64,476.62,455.36,450.36,563.64,527.63,
612.68,1010.68,816.14,767.13,571.10,476.33,456.33,449.08,563.35,526.84,
613.09,1010.03,813.52,766.52,569.02,475.26,454.76,448.01,564.27,526.01,
613.51,1009.76,810.30,761.82,566.86,473.89,451.64,446.64,562.36,525.37,
613.92,1005.25,810.70,761.19,565.64,473.87,451.61,446.61,561.39,524.88,
614.34,1003.06,812.55,763.04,566.03,472.53,451.53,447.28,562.78,524.03,
614.75,1003.30,808.94,763.47,565.61,470.42,450.69,447.94,560.86,522.89,
615.17,1001.79,811.52,763.08,562.32,470.18,450.96,449.46,560.57,523.62,
615.58,1001.44,812.23,762.81,566.12,470.27,450.55,449.80,562.37,523.93,
616.00,999.99,810.47,764.09,566.08,470.32,451.12,447.38,562.59,523.69,
616.41,1001.81,810.73,764.33,566.76,469.97,452.26,447.27,563.02,524.60,
616.83,1006.62,811.48,763.57,567.94,472.12,453.90,447.91,562.95,525.52,
617.24,1007.84,813.26,765.36,569.78,473.98,455.02,447.54,564.29,526.37,
617.66,1006.10,815.06,766.67,571.14,472.37,455.17,447.68,563.91,526.99,
618.07,1008.11,815.47,769.06,572.43,473.11,456.65,448.66,563.70,527.01,
618.49,1009.12,818.38,769.45,569.22,473.35,456.88,450.38,565.48,527.53,
618.90,1008.34,816.66,766.24,568.56,473.72,453.75,449.51,565.07,526.88,
619.32,1006.30,817.03,766.09,568.82,473.94,454.21,450.21,564.83,527.37,
619.73,1006.46,817.56,767.59,570.20,474.75,455.51,452.01,566.45,527.47,
620.15,1009.05,815.74,769.28,568.47,473.81,455.82,452.33,565.22,526.26,
620.56,1008.58,815.76,767.80,566.48,473.82,454.84,452.34,562.99,527.02,
620.98,1007.41,816.53,764.56,570.17,473.48,453.49,451.74,563.67,526.69,
621.39,1005.20,813.44,767.01,570.26,473.14,452.91,448.92,563.27,525.32,
621.80,1004.30,809.03,763.59,566.82,473.18,452.46,446.71,561.83,524.87,
622.22,1004.05,807.14,757.16,565.25,472.29,451.05,446.30,560.50,524.01,
622.63,999.95,806.96,754.96,564.47,471.98,450.73,444.98,558.72,522.73,
623.05,997.89,805.82,756.30,563.72,469.18,449.43,444.17,555.97,521.70,
623.46,993.55,801.94,753.92,560.81,466.26,447.50,444.25,551.55,518.54,
623.88,990.44,804.26,750.71,556.03,465.69,445.92,445.17,551.02,517.24,
624.29,987.49,800.90,746.37,556.27,462.98,442.72,442.97,550.52,514.75,
624.71,983.80,795.74,743.73,554.17,461.89,440.63,438.88,548.17,513.16,
625.12,982.48,793.29,742.74,553.55,459.71,440.44,438.44,547.80,511.26,
625.54,986.17,791.44,740.88,552.66,458.79,440.02,437.52,545.90,509.35,
625.95,983.12,790.80,741.72,551.91,459.51,438.47,435.22,543.14,509.09,
626.37,982.34,790.98,739.88,552.53,457.11,437.32,435.06,542.52,508.70,
626.78,981.15,792.14,740.50,553.99,456.48,438.93,434.17,542.96,507.62,
627.19,981.21,791.19,739.04,551.53,455.51,438.96,432.45,542.00,506.15,
627.61,980.76,788.62,733.94,550.83,453.76,435.45,430.93,541.05,505.18,
628.02,978.98,789.51,734.74,550.30,453.05,435.46,430.94,541.25,505.57,
628.44,977.21,789.20,737.93,551.44,451.91,436.07,430.54,541.89,505.19,
628.85,975.98,786.92,739.65,549.58,451.03,436.20,431.42,539.53,503.07,
629.27,976.41,788.68,738.85,547.09,451.46,435.86,433.34,540.80,503.30,
629.68,976.64,790.37,736.51,550.74,452.07,435.71,433.20,542.44,502.92,
630.10,977.71,788.31,739.96,551.06,452.84,435.71,430.93,542.50,503.97,
630.51,978.18,789.00,740.57,551.90,454.03,436.62,431.83,543.32,504.98,
630.92,983.76,790.85,739.34,552.99,455.27,438.10,433.30,543.39,506.53,
631.34,985.23,792.13,742.08,554.54,458.75,439.79,432.46,543.67,508.03,
631.75,984.66,794.00,743.93,555.29,457.94,440.24,433.66,544.42,511.04,
632.17,986.84,794.53,744.94,556.68,458.75,441.55,434.46,546.56,511.13,
632.58,986.62,800.33,745.66,555.32,459.90,442.18,435.60,547.98,512.29,
633.00,987.83,799.07,743.40,555.66,461.27,439.77,435.97,549.08,513.15,
633.41,987.57,797.75,744.10,556.30,462.66,440.13,437.35,550.48,515.30,
633.82,989.15,800.33,746.67,555.83,464.20,442.69,438.89,552.79,516.85,
634.24,991.73,800.76,749.23,556.74,464.79,444.33,440.80,551.69,516.07,
634.65,993.99,801.75,750.29,557.04,467.48,444.52,442.76,551.74,518.69,
635.07,996.45,804.11,751.24,561.42,468.02,443.85,444.10,553.87,520.13,
635.48,996.80,805.57,755.38,563.15,469.04,446.20,443.44,555.37,521.24,
635.90,999.78,805.53,756.46,562.72,470.35,446.82,443.07,556.21,522.42,
636.31,1003.47,804.87,752.48,564.36,472.04,446.60,444.10,556.87,522.19,
636.72,1000.66,805.40,754.22,564.92,472.26,447.67,443.44,556.97,523.19,
637.14,999.79,806.95,758.49,566.65,471.22,448.97,443.77,557.75,522.89,
637.55,998.92,805.23,758.53,567.30,469.96,449.07,445.38,556.48,521.58,
637.97,998.79,807.83,757.52,564.60,469.85,448.36,447.14,557.52,520.40,
638.38,997.39,807.89,755.07,565.09,469.62,447.08,446.11,557.34,520.02,
638.80,996.61,806.14,756.60,566.13,469.69,447.08,444.92,557.47,520.19,
639.21,997.88,803.65,757.83,564.08,469.59,447.40,445.73,558.35,520.18,
639.62,1002.54,806.29,758.53,564.17,469.59,448.54,446.18,558.02,519.48,
640.04,1001.32,806.49,761.53,565.76,471.62,448.91,444.93,556.63,520.57,
640.45,1000.31,807.48,761.13,565.98,469.79,448.01,444.76,556.94,521.25,
640.87,999.80,808.10,760.86,567.32,469.63,449.22,443.95,557.92,520.08,
641.28,998.01,808.92,759.50,565.43,469.30,448.90,442.78,558.40,519.86,
641.69,997.30,806.72,754.70,564.57,468.83,446.19,441.70,556.95,520.18,
642.11,993.83,805.52,753.68,563.16,467.67,445.74,440.87,556.95,520.18,
642.52,991.76,805.75,755.42,563.28,466.34,446.21,441.39,557.16,519.74,
642.94,992.54,803.71,756.61,561.73,464.94,445.50,441.82,554.60,518.09,
643.35,990.88,803.63,754.57,558.78,464.73,444.47,442.34,554.52,518.48,
643.76,988.66,803.89,752.54,560.62,464.45,443.19,441.51,554.94,517.48,
644.18,987.33,801.58,753.38,561.40,464.37,442.76,439.85,554.33,517.35,
644.59,987.14,799.15,751.95,561.50,463.81,442.26,439.39,553.50,516.76,
645.01,988.62,796.00,747.75,560.00,463.49,441.59,439.16,552.30,516.00,
645.42,984.48,797.76,747.27,558.95,463.39,441.75,436.95,550.54,515.28,
645.83,981.65,795.86,747.13,558.57,461.31,440.71,436.35,549.45,514.99,
646.25,980.13,793.19,744.60,557.27,458.91,439.90,436.37,549.24,512.79,
646.66,979.76,795.77,742.97,554.71,458.44,439.03,437.09,548.88,512.40,
647.07,978.49,794.64,740.79,553.48,457.51,436.74,435.59,547.32,511.17,
647.49,978.08,792.23,738.43,552.20,457.37,436.00,435.61,546.66,510.03,
647.90,977.39,791.00,739.10,550.82,456.68,436.41,436.04,547.03,508.77,
648.32,980.13,791.18,739.61,550.29,455.81,436.43,437.18,545.02,507.75,
648.73,979.72,790.97,739.66,548.66,456.15,436.68,436.87,544.54,508.58,
649.14,981.59,791.69,737.96,549.56,456.47,435.95,437.63,545.64,508.70,
649.56,981.77,791.30,739.96,550.22,456.47,436.94,436.57,545.57,508.37,
649.97,984.04,791.10,739.80,549.09,456.70,437.37,436.07,545.37,508.75,
650.38,983.46,789.37,736.94,547.69,456.59,436.14,435.58,544.53,509.02,
650.80,981.73,790.37,736.39,547.27,456.61,436.51,434.83,543.73,508.36,
651.21,978.96,790.18,737.95,546.93,455.72,436.32,434.08,542.64,507.39,
651.63,978.00,786.37,738.09,545.71,454.01,435.10,434.17,541.40,504.91,
652.04,974.97,785.16,735.17,541.61,453.28,433.17,434.11,539.92,503.65,
652.45,971.34,783.95,731.06,542.91,452.23,430.51,431.64,537.81,502.29,
652.87,965.96,779.00,727.70,539.98,450.30,429.02,428.45,534.85,500.08,
653.28,962.54,773.47,724.10,537.72,447.97,427.31,426.54,533.51,498.68,
653.69,960.19,770.47,721.49,536.01,446.55,425.92,424.95,530.61,497.45,
654.11,956.19,768.69,719.67,534.89,446.58,424.61,422.08,528.28,496.96,
654.52,952.34,766.66,717.59,533.88,444.77,423.18,420.23,526.81,496.00,
654.93,950.35,762.50,716.13,533.43,443.86,422.46,418.50,525.70,494.79,
655.35,947.83,764.83,713.98,533.78,443.08,422.06,417.45,525.17,493.94,
655.76,947.31,764.25,710.79,533.39,442.87,419.79,416.95,524.69,493.70,
656.17,944.92,763.88,710.23,532.06,441.74,419.42,417.17,525.09,493.96,
656.59,945.20,765.77,712.32,533.31,441.31,421.01,417.90,526.88,493.53,
657.00,946.72,765.94,715.18,533.55,440.85,421.98,419.25,527.05,492.87,
657.42,948.03,767.85,716.01,533.29,442.36,422.17,421.11,529.04,494.41,
657.83,950.51,770.57,715.04,537.68,443.83,423.17,422.74,531.22,496.57,
658.24,955.34,773.35,720.98,542.04,445.15,426.82,423.77,534.19,499.27,
658.66,961.68,777.22,725.46,543.21,447.44,429.75,426.21,538.13,502.07,
659.07,970.00,781.38,727.17,545.26,450.50,432.13,429.22,541.68,504.72,
659.48,973.04,787.05,733.52,548.89,454.31,435.48,431.40,544.58,508.07,
659.90,977.97,790.82,738.98,552.29,454.58,438.30,433.48,547.70,510.77,
660.31,981.69,791.75,741.71,555.01,455.64,440.58,437.11,550.84,510.77,
660.72,984.47,797.96,743.73,556.28,457.88,441.98,440.35,553.94,512.57,
661.14,987.32,801.73,743.32,558.67,459.51,441.85,441.14,555.13,514.15,
661.55,989.54,800.92,745.00,558.27,460.65,442.40,441.22,556.14,515.15,
661.96,990.92,800.16,746.88,558.97,461.68,444.08,442.42,558.25,515.20,
662.38,995.52,802.04,749.62,559.00,462.26,444.86,443.43,556.61,514.68,
662.79,995.58,802.09,750.62,559.03,464.19,445.13,443.94,556.41,516.85,
663.20,996.17,802.83,749.15,559.13,463.88,445.12,443.93,556.75,517.80,
663.62,997.50,802.06,751.54,560.83,463.58,447.06,443.04,556.81,518.34,
664.03,998.99,804.25,752.75,560.35,463.22,446.83,442.62,556.61,518.92,
664.44,998.70,802.38,747.75,558.38,463.23,445.18,442.17,555.37,518.80,
664.85,996.48,801.39,748.39,558.32,463.06,445.47,441.36,554.44,519.48,
665.27,995.21,800.40,750.01,560.60,462.51,446.09,441.37,554.75,519.43,
665.68,995.80,800.44,750.06,560.44,462.10,445.08,442.65,554.03,517.57,
666.09,996.07,801.45,748.57,557.42,462.27,443.63,443.42,554.81,517.75,
666.51,997.31,802.17,748.30,561.65,462.38,442.66,442.66,555.07,518.17,
666.92,995.87,801.42,749.18,560.54,461.86,441.75,440.72,554.94,518.04,
667.33,995.50,800.12,749.56,558.63,460.74,441.73,440.92,555.39,517.37,
667.75,996.06,798.58,749.31,558.54,459.60,442.06,440.88,553.81,517.15,
668.16,995.31,799.02,750.23,558.54,460.01,442.15,439.84,552.20,517.82,
668.57,993.79,798.47,749.08,558.63,458.54,441.71,439.83,552.08,518.41,
668.99,992.49,796.18,748.10,558.71,457.82,441.98,438.88,551.97,517.19,
669.40,991.70,798.90,747.77,559.23,458.21,441.70,438.69,552.31,516.80,
669.81,991.10,798.97,744.97,558.38,457.99,439.82,437.39,551.28,516.67,
670.23,988.54,797.32,743.94,557.79,458.29,439.37,436.84,550.86,516.06,
670.64,986.92,797.46,744.98,557.82,458.31,439.66,436.85,551.39,515.74,
671.05,986.88,797.91,746.22,556.92,457.91,439.33,437.72,550.30,514.28,
671.46,986.24,797.61,745.31,554.78,457.93,438.43,438.28,549.71,515.15,
671.88,986.66,797.82,744.44,555.91,457.90,438.55,437.77,550.14,515.02,
672.29,985.35,797.53,746.95,557.28,457.82,439.47,436.70,549.73,515.50,
672.70,985.60,796.98,745.62,555.77,457.34,439.30,436.24,549.36,515.88,
673.12,986.21,795.90,743.00,555.12,457.99,439.90,436.41,549.35,515.30,
673.53,985.17,796.87,743.81,555.81,458.78,440.89,436.04,548.68,516.09,
673.94,983.76,796.94,743.65,555.62,458.73,440.86,436.02,549.26,516.11,
674.35,982.72,795.02,742.94,555.54,458.36,440.65,435.96,549.94,514.97,
674.77,982.09,796.42,742.11,555.52,458.89,440.23,436.74,550.51,514.86,
675.18,981.36,796.73,741.89,556.03,458.84,439.04,436.60,550.25,514.29,
675.59,980.83,794.78,741.76,554.17,459.15,438.31,436.01,550.34,514.17,
676.01,980.43,794.17,741.96,553.54,459.02,439.09,436.78,551.53,514.00,
676.42,983.47,794.26,742.82,553.30,458.85,439.68,437.18,550.49,514.18,
676.83,983.34,794.05,743.97,552.78,459.54,438.91,437.65,549.63,514.35,
677.24,984.15,792.73,743.05,553.54,458.79,438.57,437.45,549.88,514.21,
677.66,983.19,790.93,744.24,554.23,459.07,439.26,436.69,550.37,513.50,
678.07,982.94,791.56,743.71,553.63,458.27,438.58,435.65,549.40,513.76,
678.48,982.55,789.92,740.28,552.58,458.40,437.03,435.23,548.80,513.63,
678.89,980.59,788.79,741.00,551.52,458.11,437.53,434.71,548.70,513.19,
679.31,979.16,788.82,742.32,552.31,456.63,437.23,434.55,547.79,512.83,
679.72,978.92,786.71,743.21,552.01,455.91,436.01,434.49,547.12,510.37,
680.13,978.05,786.79,742.21,549.26,456.01,434.91,435.25,547.39,510.46,
680.55,977.34,787.30,740.22,551.21,455.68,434.37,434.72,546.92,509.63,
680.96,975.55,785.30,741.21,548.88,454.62,433.44,432.58,546.10,509.13,
681.37,974.09,782.22,738.37,545.80,453.37,432.50,431.62,545.45,508.62,
681.78,973.40,779.15,736.96,544.13,451.78,431.40,430.87,542.53,507.08,
682.20,968.51,776.74,734.81,541.96,450.74,429.41,427.62,539.63,504.69,
682.61,961.14,771.16,730.55,538.76,446.67,426.91,424.74,536.95,501.42,
683.02,953.61,762.81,723.55,535.33,443.60,424.33,421.03,534.04,496.98,
683.43,945.55,759.04,717.06,530.92,439.90,420.76,417.42,529.81,492.65,
683.85,935.83,751.98,707.23,526.38,435.02,414.71,412.27,523.19,487.28,
684.26,923.59,743.21,697.54,519.07,430.02,410.04,407.57,517.54,481.20,
684.67,912.83,734.89,690.59,513.42,424.64,406.15,403.65,511.88,475.10,
685.08,902.73,727.79,682.21,507.66,419.80,401.88,399.74,503.96,467.92,
685.50,893.33,719.47,674.13,499.10,416.11,396.79,396.00,499.10,463.22,
685.91,884.41,713.75,665.90,496.83,411.50,393.16,392.56,494.24,458.55,
686.32,876.19,706.51,661.78,493.31,407.26,389.93,387.31,488.07,454.22,
686.73,869.91,700.49,655.69,487.49,403.39,385.68,383.23,483.42,449.21,
687.15,864.86,693.20,645.87,484.09,400.53,382.00,380.15,479.15,445.40,
687.56,857.36,690.88,643.44,482.79,398.71,381.23,377.28,475.50,442.83,
687.97,853.27,689.16,640.48,481.41,396.63,379.84,375.43,473.64,441.11,
688.38,851.82,686.36,638.66,479.94,395.31,378.85,375.47,472.98,439.00,
688.79,851.74,687.32,638.59,479.26,395.99,378.20,377.77,473.96,438.79,
689.21,853.54,690.39,639.41,482.64,396.60,378.33,377.70,474.56,439.73,
689.62,856.90,691.82,642.89,482.91,399.09,379.10,378.88,476.32,442.07,
690.03,863.11,695.17,648.29,485.47,401.50,382.32,381.69,480.78,444.55,
690.44,873.11,700.28,653.34,488.62,404.34,386.20,384.92,482.65,447.23,
690.86,878.48,705.35,658.75,490.75,408.67,388.15,386.66,485.41,450.78,
691.27,885.22,710.58,664.24,493.89,411.29,390.26,388.97,489.59,454.84,
691.68,890.07,712.40,668.41,498.94,413.55,394.15,390.70,492.47,457.97,
692.09,895.74,719.45,672.13,499.75,415.52,395.55,391.42,495.41,460.89,
692.50,898.68,720.78,672.58,500.38,417.57,395.44,392.81,497.97,463.14,
692.92,900.14,723.30,675.88,501.70,419.71,397.99,394.67,500.15,466.91,
693.33,903.85,725.59,680.80,503.88,420.13,400.19,396.61,501.87,468.72,
693.74,907.88,726.30,683.29,505.79,420.66,401.41,398.47,503.75,468.88,
694.15,909.22,727.01,684.32,504.87,421.56,402.06,401.60,505.78,470.21,
694.57,911.29,729.87,685.57,510.21,422.77,402.71,402.71,506.71,472.67,
694.98,914.25,731.49,689.25,510.76,423.18,404.43,401.59,506.97,473.74,
695.39,916.66,732.36,688.82,508.88,423.74,404.15,401.97,508.64,474.29,
695.80,919.86,730.86,687.43,508.29,423.91,405.40,402.69,508.05,474.49,
696.21,919.19,733.64,689.77,508.76,425.56,406.65,402.12,507.75,476.24,
696.63,918.16,734.74,690.43,508.55,425.33,406.53,402.92,509.06,477.63,
697.04,918.65,732.92,689.78,510.89,425.39,407.50,403.82,510.36,478.00,
697.45,917.59,736.86,688.06,511.62,425.55,407.58,405.70,511.35,478.10,
697.86,917.98,738.42,686.58,511.93,425.70,405.51,405.23,511.11,478.09,
698.27,915.63,735.95,685.48,509.67,425.93,405.69,405.96,511.34,478.61,
698.69,914.89,735.06,687.29,510.83,426.26,406.87,406.87,510.83,477.96,
699.10,916.05,737.15,688.31,511.12,425.08,407.48,407.76,508.28,475.63,
699.51,913.82,737.71,688.95,508.83,426.80,407.00,409.59,507.68,476.99,
699.92,913.19,738.89,686.20,510.74,426.20,405.35,409.40,508.13,476.86,
700.33,913.59,739.52,689.87,513.46,425.84,406.85,407.15,507.33,476.66,
700.75,914.81,742.80,689.20,509.53,425.59,406.16,406.16,508.06,476.84,
701.16,916.45,740.65,684.22,508.41,426.15,405.07,405.96,508.41,478.12,
701.57,913.62,740.00,684.92,508.90,427.77,407.42,406.52,507.40,480.16,
701.98,914.85,740.79,687.19,511.33,425.80,407.74,406.23,508.01,480.91,
702.39,913.83,738.93,686.89,511.38,425.14,407.29,407.59,509.57,478.10,
702.80,914.67,739.29,686.92,513.36,425.37,408.01,410.14,511.54,479.56,
703.22,918.01,742.86,687.74,518.10,425.63,407.87,409.70,511.67,479.52,
703.63,919.89,741.33,692.69,517.83,425.77,407.92,408.84,512.28,479.96,
704.04,921.95,741.03,694.56,517.36,425.66,409.86,409.86,514.26,480.49,
704.45,929.23,740.52,696.30,520.67,426.93,412.30,411.36,512.88,480.49,
704.86,931.73,744.01,697.70,517.49,429.26,412.99,410.18,514.05,482.14,
705.27,933.27,743.98,699.95,518.83,430.16,412.87,410.98,517.26,483.62,
705.69,933.52,742.01,700.93,522.06,430.42,414.62,410.19,519.22,483.51,
706.10,934.32,746.44,703.91,521.11,431.62,415.11,409.72,519.53,484.30,
