Date,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,2016/04/22,
570.27,751.24,549.62,570.04,488.61,403.23,407.64,410.42,434.08,407.87,
570.69,752.00,551.39,568.36,488.62,402.85,407.26,409.82,433.53,407.96,
571.10,750.71,550.24,567.45,486.99,400.94,406.29,408.38,432.10,407.45,
571.52,750.46,551.02,567.56,486.48,399.81,406.34,407.50,429.63,407.97,
571.93,750.46,551.46,568.27,486.76,401.04,406.64,407.81,430.23,408.28,
572.35,749.40,551.12,568.89,485.65,401.24,405.92,408.72,430.47,407.55,
572.77,747.65,550.49,568.76,484.93,400.40,405.79,409.06,429.44,406.96,
573.18,747.71,550.04,568.12,483.61,398.62,406.14,408.72,429.38,405.90,
573.60,748.72,547.26,566.77,483.09,398.93,405.27,406.45,430.19,405.74,
574.02,749.00,546.38,568.06,484.41,399.59,405.25,405.48,430.93,404.78,
574.43,751.63,547.65,569.39,485.25,400.87,406.30,405.83,430.41,404.41,
574.85,752.08,548.71,568.15,485.90,401.28,406.02,406.50,430.91,407.21,
575.27,750.70,547.48,569.32,484.09,401.23,405.98,406.21,431.38,407.64,
575.68,749.63,546.94,569.54,484.85,402.06,404.91,405.39,430.84,405.62,
576.10,749.19,548.18,567.50,485.23,401.54,404.40,405.83,430.39,405.36,
576.52,748.46,546.61,565.70,482.43,399.88,403.46,403.93,429.94,405.13,
576.93,746.54,544.98,565.51,482.41,398.58,402.40,403.12,428.91,405.27,
577.35,747.16,546.00,567.08,483.26,399.68,403.28,404.95,429.62,404.71,
577.76,747.55,546.68,567.32,483.56,400.29,403.41,406.77,431.25,405.57,
578.18,747.27,546.75,567.67,483.52,400.32,403.45,408.50,432.54,405.61,
578.60,748.02,546.69,568.12,483.59,400.02,403.63,408.93,433.50,405.08,
579.01,749.49,546.86,567.60,485.10,401.64,404.29,407.67,434.45,405.02,
579.43,751.09,547.92,568.45,486.07,402.00,404.66,408.28,435.34,406.11,
579.85,752.77,549.82,570.14,487.41,402.75,405.41,409.04,434.92,406.62,
580.26,755.38,552.71,570.41,489.44,403.38,406.78,409.69,434.66,409.20,
580.68,755.84,554.31,572.52,489.97,404.99,407.18,411.06,435.83,410.82,
581.09,755.56,553.85,573.78,490.91,405.85,407.80,411.44,436.47,409.50,
581.51,757.02,556.69,573.97,492.19,406.26,408.21,412.83,436.20,408.21,
581.93,758.45,557.20,574.01,490.20,405.17,408.58,412.48,435.87,408.83,
582.34,756.08,555.48,574.01,489.92,404.12,408.75,410.70,436.29,409.24,
582.76,756.79,556.54,575.83,491.34,404.65,409.29,411.73,435.42,407.58,
583.17,758.61,557.15,575.75,491.30,406.11,410.27,412.97,435.73,408.07,
583.59,757.72,556.46,574.35,490.03,406.19,410.11,412.81,436.34,410.36,
584.01,755.98,553.69,574.53,488.71,406.31,409.01,411.22,435.74,407.30,
584.42,755.13,552.22,572.86,488.85,406.31,408.52,409.50,434.07,406.80,
584.84,753.44,550.50,569.94,488.03,405.38,407.34,407.59,432.68,406.11,
585.25,750.74,547.74,568.41,485.48,402.07,405.27,405.51,430.12,405.27,
585.67,748.68,546.17,565.64,484.09,399.59,404.03,402.79,426.94,403.78,
586.09,745.32,544.43,562.69,481.74,399.31,402.52,401.54,425.47,403.02,
586.50,740.05,540.53,559.79,478.55,397.31,399.78,400.28,423.98,400.77,
586.92,735.90,538.21,556.49,476.18,394.64,398.10,399.33,421.82,397.85,
587.33,732.68,535.60,552.42,471.56,392.18,396.14,396.88,419.38,395.89,
587.75,727.48,529.84,548.88,469.48,389.09,393.79,394.04,418.77,394.78,
588.17,725.95,527.80,547.87,468.61,387.37,392.82,392.57,417.59,392.57,
588.58,727.38,527.35,546.71,467.79,387.64,392.10,393.10,416.18,392.85,
589.00,725.29,526.33,543.97,467.71,387.24,390.47,392.95,416.55,394.94,
589.41,723.91,524.29,545.17,467.36,386.57,389.30,392.28,416.40,393.78,
589.83,723.75,523.90,544.30,467.90,386.51,388.75,390.99,415.88,390.99,
590.25,723.72,525.52,542.73,467.94,385.17,388.66,390.65,415.08,391.40,
590.66,723.45,525.01,541.71,466.68,383.66,387.15,389.65,414.08,390.89,
591.08,722.98,525.21,542.17,466.36,381.06,387.55,389.79,412.24,391.29,
591.49,723.58,527.08,542.81,466.90,381.76,388.50,391.00,412.72,391.50,
591.91,723.00,527.70,544.93,467.02,383.85,388.85,392.59,414.07,391.84,
592.32,722.48,528.43,545.92,468.25,384.34,389.08,394.08,415.06,391.58,
592.74,723.37,529.47,547.46,467.25,384.30,390.04,394.79,416.03,391.54,
593.16,724.97,528.36,547.35,469.16,384.22,388.71,393.71,416.44,392.21,
593.57,726.65,528.86,549.61,471.10,384.83,389.33,394.58,417.08,392.08,
593.99,729.82,531.60,550.87,472.03,386.44,390.19,395.45,416.97,392.94,
594.40,730.94,532.55,550.58,473.18,388.01,391.02,395.53,417.32,395.53,
594.82,730.86,532.85,551.90,473.45,389.24,391.24,396.51,418.31,396.26,
595.23,731.33,532.70,553.77,473.26,389.99,392.25,396.51,418.58,394.76,
595.65,731.30,534.93,552.49,472.99,388.97,392.48,397.50,417.56,393.74,
596.07,730.82,534.51,551.06,470.58,387.85,392.36,395.87,415.93,393.61,
596.48,728.90,533.46,550.75,470.82,385.87,391.89,395.39,416.69,394.14,
596.90,729.06,534.51,552.31,470.33,385.84,392.86,395.11,416.42,393.36,
597.31,730.37,534.92,552.73,470.44,388.64,393.16,395.92,417.75,394.16,
597.73,729.36,533.59,553.42,470.09,388.27,392.29,395.80,419.40,394.30,
598.14,728.50,532.01,554.35,469.27,387.46,391.48,395.75,419.08,392.99,
598.56,729.66,531.23,553.84,469.94,388.31,391.58,394.59,419.46,393.09,
598.97,730.49,531.04,552.89,471.00,388.36,390.87,393.88,419.25,392.63,
599.39,731.48,531.71,552.82,470.40,388.23,391.75,394.01,418.64,393.01,
599.81,732.75,532.48,552.58,470.41,386.73,391.76,392.26,417.14,394.27,
600.22,731.79,532.51,552.87,469.68,387.26,391.78,394.04,418.17,395.55,
600.64,730.89,532.79,552.87,470.27,387.41,391.18,394.95,418.05,394.44,
601.05,731.02,534.71,552.03,469.69,386.35,391.37,395.89,417.73,393.13,
601.47,731.19,534.46,551.02,467.97,384.66,390.68,394.95,417.03,393.19,
601.88,729.84,531.46,550.02,469.26,384.48,390.50,394.02,418.59,394.27,
602.30,730.79,531.67,551.48,469.97,384.46,390.22,393.99,418.31,393.23,
602.71,733.58,532.37,551.94,469.90,386.36,390.62,395.39,417.72,394.14,
603.13,733.11,531.89,550.46,470.18,387.38,391.14,396.66,418.99,395.66,
603.54,732.74,530.87,552.19,470.94,387.69,390.69,397.21,419.28,394.21,
603.96,734.18,530.58,551.64,472.15,388.66,391.41,396.43,418.49,393.92,
604.37,735.90,532.17,549.98,473.71,388.90,391.41,397.43,418.76,394.92,
604.79,736.66,531.88,548.92,472.73,387.25,391.01,397.03,417.83,395.27,
605.21,737.13,531.35,549.15,472.70,385.73,391.50,395.76,415.56,396.26,
605.62,737.30,531.91,548.96,472.47,386.71,391.97,396.49,415.80,397.24,
606.04,734.77,531.28,549.33,471.64,388.19,391.44,398.46,416.50,396.46,
606.45,733.58,531.14,548.93,470.76,387.08,391.34,397.61,415.90,393.85,
606.87,732.91,530.45,548.49,469.31,386.13,390.64,396.65,415.19,392.89,
607.28,730.11,527.05,547.08,469.96,386.08,388.09,393.85,415.13,392.59,
607.70,728.52,526.05,546.33,469.75,384.91,387.16,392.66,414.19,390.16,
608.11,730.59,526.29,546.32,468.45,384.57,386.83,392.34,412.62,389.33,
608.53,729.78,526.60,544.89,468.73,385.06,386.31,393.57,412.61,391.57,
608.94,727.97,525.49,545.54,467.86,385.91,385.41,392.43,413.23,390.92,
609.36,725.99,524.33,545.62,467.96,385.54,384.79,391.81,412.85,388.80,
609.77,725.19,525.72,543.76,466.84,383.64,384.14,391.66,411.71,388.65,
610.19,723.83,524.78,542.56,463.44,381.07,383.07,389.58,409.86,388.58,
610.60,720.14,523.28,541.04,462.00,379.20,382.21,387.21,407.72,387.96,
611.02,718.53,522.82,541.59,461.00,379.41,382.16,386.92,406.94,387.42,
611.43,716.35,522.37,540.89,459.79,380.70,381.70,387.46,407.73,386.71,
611.85,713.61,520.77,540.28,458.48,379.94,380.44,387.20,408.46,384.70,
612.26,712.92,519.88,540.88,457.36,378.59,379.34,385.59,408.10,383.84,
612.68,711.38,516.84,539.09,457.83,379.32,378.57,383.57,407.57,383.57,
613.09,710.02,515.01,537.77,457.26,378.51,378.01,382.76,407.26,382.51,
613.51,711.08,515.13,537.37,456.14,377.66,378.91,382.66,405.40,381.91,
613.92,710.93,515.63,535.63,455.86,379.34,379.59,381.60,403.85,384.35,
614.34,708.54,515.53,535.28,455.28,380.27,379.27,381.77,404.52,384.27,
614.75,706.51,514.64,536.13,454.93,379.24,379.49,381.73,404.47,382.73,
615.17,706.65,515.63,535.35,454.70,378.04,379.54,382.29,403.01,382.04,
615.58,706.90,516.20,533.92,452.30,376.66,379.41,381.66,401.87,382.90,
616.00,704.98,513.71,532.42,452.37,375.06,378.30,380.05,402.74,383.54,
616.41,705.71,515.12,533.08,453.76,375.68,378.92,380.42,402.37,381.91,
616.83,707.43,515.54,534.25,454.15,377.54,379.79,382.29,403.25,382.29,
617.24,707.73,516.14,533.11,454.53,378.44,379.69,383.18,404.88,382.43,
617.66,708.31,515.52,535.72,455.42,377.85,379.85,383.34,405.78,381.84,
618.07,710.17,516.03,536.00,456.89,378.79,380.29,382.53,404.99,382.04,
618.49,710.28,517.29,534.52,458.12,378.98,380.73,383.48,405.45,382.48,
618.90,712.08,518.90,534.37,457.75,378.38,381.37,383.37,405.08,383.12,
619.32,713.65,519.88,535.11,457.71,378.05,382.30,382.79,403.52,385.04,
619.73,713.37,521.22,535.21,457.51,378.80,382.30,384.04,404.28,386.79,
620.15,712.58,520.01,536.25,457.82,377.90,381.14,385.64,405.62,385.39,
620.56,711.85,520.28,536.26,456.83,376.91,381.15,385.65,404.88,383.90,
620.98,711.59,519.45,534.94,454.99,375.78,380.28,384.78,404.27,383.53,
621.39,708.33,515.33,532.56,455.66,373.77,378.26,382.50,404.97,382.75,
621.80,707.65,514.13,532.61,455.70,372.55,377.80,381.04,404.77,379.30,
622.22,708.93,514.52,532.76,455.30,373.08,377.83,380.58,402.82,378.58,
622.63,707.22,513.48,530.23,453.73,373.23,376.48,380.48,401.98,380.48,
623.05,705.28,511.45,530.71,452.43,372.40,375.15,379.90,402.16,379.15,
623.46,702.89,510.53,530.04,451.50,371.21,374.96,378.96,400.72,377.46,
623.88,702.17,511.48,527.00,449.93,371.35,373.85,378.36,399.38,377.36,
624.29,700.35,509.25,524.26,447.47,369.18,372.18,376.44,396.95,376.69,
624.71,698.46,506.90,522.66,446.14,365.61,371.36,373.86,394.62,376.11,
625.12,696.45,506.01,522.02,444.19,365.11,370.62,372.87,393.39,374.87,
625.54,694.07,504.35,520.87,442.53,365.43,368.44,373.44,393.47,373.19,
625.95,691.39,502.83,520.61,442.23,363.60,367.10,372.86,393.15,370.36,
626.37,690.79,501.94,520.47,440.07,362.18,366.44,370.94,392.48,368.44,
626.78,689.11,499.10,518.40,440.69,362.98,364.98,369.25,391.81,367.99,
627.19,688.15,497.38,517.18,440.72,361.25,364.51,368.02,391.08,366.51,
627.61,690.04,497.90,517.72,438.96,361.70,364.96,368.47,389.54,365.97,
628.02,690.01,497.53,516.88,437.73,363.10,365.11,367.62,388.98,369.13,
628.44,687.66,496.14,516.75,437.08,363.69,364.44,368.46,389.07,368.46,
628.85,687.11,495.78,517.15,437.45,363.54,365.05,368.07,389.94,366.56,
629.27,688.27,497.52,516.39,437.12,363.13,364.90,368.42,388.80,365.65,
629.68,688.43,497.13,515.25,435.46,362.21,364.98,367.25,387.89,366.49,
630.10,688.33,494.90,515.05,436.22,359.40,364.44,365.95,387.61,366.45,
630.51,688.86,496.15,517.09,436.12,359.69,365.24,366.50,388.45,365.24,
630.92,689.34,497.69,517.89,436.08,361.59,365.12,368.41,389.36,366.39,
631.34,689.26,497.67,517.64,437.26,362.19,364.98,369.52,391.26,366.74,
631.75,689.31,497.89,519.64,438.72,362.10,365.90,369.69,391.94,366.15,
632.17,689.52,497.47,520.24,440.28,364.37,366.40,369.94,391.95,366.90,
632.58,689.72,499.38,519.63,441.68,364.98,367.26,370.55,392.57,368.02,
633.00,693.30,500.49,519.98,442.04,364.36,368.41,370.94,392.96,369.17,
633.41,696.01,502.90,520.87,442.91,365.72,369.52,370.78,391.28,371.80,
633.82,696.81,504.45,521.66,443.70,368.02,370.55,371.56,393.33,373.59,
634.24,697.44,505.21,523.40,445.34,368.05,371.33,372.85,394.32,372.59,
634.65,699.83,507.34,524.75,445.53,367.83,372.37,374.39,395.33,372.62,
635.07,700.39,508.05,525.17,444.85,367.31,372.60,374.61,395.26,373.61,
635.48,699.42,505.68,524.50,446.45,366.65,372.42,374.18,397.01,374.93,
635.90,701.64,506.90,526.17,448.07,367.72,372.98,374.48,397.76,374.23,
636.31,702.58,508.47,527.43,448.34,369.25,373.99,375.99,397.70,374.24,
636.72,702.55,509.03,526.42,448.91,371.15,374.63,377.11,398.97,375.87,
637.14,702.62,508.55,528.57,449.71,372.32,374.80,377.52,399.52,374.30,
637.55,703.22,508.80,528.71,449.81,372.14,375.09,377.05,399.42,373.86,
637.97,703.80,510.39,527.97,450.07,371.68,374.61,378.27,399.03,374.36,
638.38,705.39,510.08,526.56,448.78,370.51,374.38,376.81,398.62,374.63,
638.80,706.09,509.37,527.41,448.04,368.92,375.17,375.17,397.30,375.89,
639.21,705.10,510.39,528.53,447.16,369.61,375.10,375.82,397.29,376.29,
639.62,702.49,510.02,528.46,446.65,369.81,373.83,377.14,398.42,375.24,
640.04,701.11,509.33,528.29,446.10,368.35,373.27,377.25,398.56,374.68,
640.45,700.40,508.50,528.89,444.76,367.58,371.99,376.85,398.64,374.54,
640.87,698.26,506.32,527.42,446.01,368.05,370.57,375.39,399.00,375.16,
641.28,697.83,505.12,526.66,446.18,367.28,370.68,374.99,399.02,373.40,
641.69,700.00,505.60,526.90,445.96,367.94,370.63,374.66,398.20,373.32,
642.11,698.52,505.11,526.16,445.08,368.42,369.53,374.40,396.78,374.63,
642.52,697.43,504.42,525.21,444.02,368.74,368.52,374.87,397.19,373.99,
642.94,696.33,503.61,525.00,443.77,367.50,368.37,373.34,396.67,373.12,
643.35,695.07,503.76,523.59,443.19,366.41,367.69,372.81,395.63,373.23,
643.76,694.25,503.17,521.90,440.46,365.12,366.38,371.22,394.37,373.33,
644.18,693.12,499.69,520.26,439.85,362.56,366.09,369.21,393.52,373.36,
644.59,691.20,499.32,520.66,438.98,362.02,365.92,368.59,391.98,372.49,
645.01,688.75,498.57,519.25,438.35,362.32,364.95,369.01,392.12,371.44,
645.42,686.97,497.25,517.28,437.55,361.42,363.62,368.83,392.47,370.23,
645.83,685.93,495.18,517.56,436.16,360.69,363.07,367.82,391.99,368.81,
646.25,683.86,493.20,516.12,436.37,361.13,362.31,366.03,390.72,367.20,
646.66,682.42,493.57,513.56,436.31,360.23,361.98,365.66,389.93,365.66,
647.07,683.29,492.90,512.90,434.82,359.62,361.36,364.62,388.47,364.82,
647.49,682.33,493.05,511.75,434.09,359.10,361.96,362.92,386.19,366.16,
647.90,680.00,493.05,510.67,433.01,358.75,361.41,363.30,385.84,365.57,
648.32,678.64,492.51,510.20,433.04,357.76,361.53,363.22,386.74,364.54,
648.73,678.80,492.67,510.46,432.37,356.72,361.59,362.71,385.18,363.84,
649.14,679.02,492.66,510.20,431.10,356.11,361.33,362.64,384.47,363.95,
649.56,678.76,490.70,508.74,431.73,354.73,361.24,361.79,384.86,363.84,
649.97,679.02,491.28,509.31,431.98,354.10,361.53,361.72,384.03,362.84,
650.38,678.57,492.29,509.76,431.49,355.46,361.78,362.34,383.71,362.52,
650.80,677.94,491.79,507.43,431.11,355.91,360.56,363.35,384.57,362.80,
651.21,677.14,490.79,508.32,431.28,355.17,359.83,363.19,384.08,361.33,
651.63,675.02,489.38,507.53,431.17,354.82,359.50,362.12,382.33,360.62,
652.04,673.16,489.36,504.58,430.92,353.87,357.81,361.57,380.74,359.51,
652.45,672.50,487.56,502.29,429.19,352.12,356.65,360.24,378.75,358.92,
652.87,669.94,484.69,500.27,426.93,349.98,356.25,357.39,375.63,358.91,
653.28,666.12,482.99,498.11,425.39,348.85,354.78,356.31,373.92,357.84,
653.69,662.49,480.29,496.68,423.02,347.83,353.03,355.93,373.28,355.73,
654.11,660.73,478.48,494.63,421.10,345.83,351.86,355.17,371.89,353.81,
654.52,659.10,475.98,494.23,419.25,343.88,350.36,353.50,369.99,352.71,
654.93,656.48,472.99,492.21,419.29,343.40,348.16,352.32,370.15,352.52,
655.35,655.91,471.91,491.33,419.26,342.57,347.38,351.58,370.00,350.98,
655.76,656.72,472.44,491.88,419.18,343.85,347.49,351.95,369.77,350.94,
656.17,655.55,472.67,491.71,419.01,345.08,346.72,352.04,370.27,352.66,
656.59,655.96,473.22,492.49,419.56,345.38,347.04,352.64,371.49,352.01,
657.00,657.09,473.78,494.54,420.30,345.85,348.36,352.98,372.06,351.72,
657.42,658.43,475.50,494.62,420.90,347.17,349.08,354.39,372.45,353.54,
657.83,661.66,477.62,495.71,420.80,347.40,349.77,354.51,373.45,354.94,
658.24,666.20,478.76,497.74,422.46,346.96,352.20,354.81,374.45,357.43,
658.66,669.06,481.95,501.19,423.78,349.02,354.33,356.54,376.45,360.08,
659.07,672.06,485.23,504.27,425.86,351.93,355.30,359.55,380.16,362.02,
659.48,676.36,488.33,508.07,428.23,353.60,357.46,362.45,384.00,363.36,
659.90,680.73,491.28,512.84,430.50,355.50,358.48,364.67,385.55,365.36,
660.31,682.41,492.24,514.94,433.63,358.81,358.58,364.60,388.00,367.15,
660.72,684.60,495.28,515.38,436.14,360.65,360.18,366.49,389.86,368.13,
661.14,689.62,497.43,517.21,437.14,362.24,362.24,367.42,390.74,369.07,
661.55,690.02,498.56,518.70,437.66,363.26,362.78,367.76,390.51,372.26,
661.96,689.55,499.26,518.77,437.66,364.64,363.21,368.20,391.04,372.25,
662.38,690.05,498.95,519.44,438.91,363.61,364.32,369.09,392.20,371.00,
662.79,690.81,499.94,519.48,438.70,363.16,364.59,368.88,391.04,371.50,
663.20,690.95,499.75,518.99,437.28,362.70,364.36,367.68,390.49,371.48,
663.62,691.83,498.28,517.39,438.79,361.61,364.21,365.62,389.70,371.29,
664.03,691.66,498.09,518.69,439.11,361.63,365.14,365.14,389.25,370.99,
664.44,691.03,498.42,518.80,439.16,362.99,365.31,366.00,390.08,370.17,
664.85,690.36,498.01,517.88,439.53,363.23,365.06,367.34,391.55,369.17,
665.27,690.40,497.16,519.65,440.02,363.31,364.88,366.91,391.88,367.13,
665.68,689.50,497.02,518.67,440.44,364.20,364.20,365.97,391.16,367.07,
666.09,689.40,498.25,516.45,440.82,363.88,364.10,365.61,392.49,366.26,
666.51,690.82,498.44,516.26,440.11,363.12,365.03,365.67,391.54,365.67,
666.92,690.51,498.35,516.18,439.47,362.36,365.68,364.02,389.93,366.92,
667.33,688.07,497.75,515.35,438.89,362.64,365.88,364.46,389.95,367.09,
667.75,686.64,497.05,514.78,438.32,362.83,365.79,364.80,390.82,365.59,
668.16,686.46,496.50,515.33,437.73,361.48,365.51,365.70,389.90,364.94,
668.57,686.79,495.96,514.67,436.28,361.07,365.00,365.75,388.95,365.56,
668.99,685.82,493.70,513.73,436.88,360.58,364.40,365.13,389.53,365.49,
669.40,686.34,493.90,514.31,437.26,359.51,364.65,365.01,389.33,364.30,
669.81,685.95,493.82,514.76,435.66,359.68,364.87,365.56,389.62,364.18,
670.23,684.14,493.43,512.85,434.98,360.15,363.53,366.40,390.05,364.88,
670.64,682.92,493.13,513.43,434.54,359.78,362.92,365.72,389.82,364.57,
671.05,682.90,492.80,514.12,434.16,359.06,362.93,365.20,388.62,364.07,
671.46,682.38,492.96,512.93,434.15,358.86,362.35,365.52,388.50,364.89,
671.88,683.27,493.02,512.06,432.62,358.18,362.39,364.42,387.67,365.36,
672.29,683.73,492.21,512.10,432.84,357.13,362.99,363.92,385.66,366.38,
672.70,683.10,492.34,512.06,432.42,356.91,363.18,364.40,385.65,366.70,
673.12,682.35,491.89,511.65,432.15,357.21,362.38,365.57,386.25,366.48,
673.53,683.31,492.28,511.84,432.40,356.74,362.05,366.29,386.16,366.29,
673.94,684.00,491.73,511.87,432.23,355.78,361.99,366.22,385.91,366.22,
674.35,682.54,490.91,511.19,432.47,356.49,360.72,364.96,386.31,365.87,
674.77,682.49,491.65,511.22,432.95,356.34,360.59,364.38,386.38,364.83,
675.18,683.39,492.05,510.94,432.95,356.17,360.43,364.09,385.87,365.00,
675.59,682.60,492.41,510.80,432.64,356.78,359.84,363.68,385.90,366.59,
676.01,682.35,492.53,510.60,432.45,357.08,359.09,364.50,386.27,365.89,
676.42,682.97,492.51,511.22,432.82,356.45,359.72,364.24,385.91,365.33,
676.83,683.18,492.46,511.04,432.30,356.08,359.38,365.05,385.53,365.53,
677.24,683.17,492.71,509.59,431.24,355.76,359.10,364.36,385.38,365.47,
677.66,683.53,491.92,508.99,431.05,353.76,358.92,363.75,384.20,365.36,
678.07,682.85,491.63,509.37,431.09,353.30,359.00,364.21,384.06,365.18,
678.48,681.44,491.27,509.02,430.46,353.54,358.14,364.72,385.10,364.72,
678.89,680.94,490.96,508.71,430.56,353.91,357.89,364.86,385.43,364.36,
679.31,680.60,490.08,509.99,430.70,352.93,357.61,364.47,385.21,362.96,
679.72,679.31,488.95,509.52,430.28,353.06,356.26,363.01,385.09,362.67,
680.13,678.23,489.36,508.59,430.66,353.24,356.13,362.09,384.55,361.58,
680.55,679.40,489.19,507.57,430.08,352.24,356.88,361.86,383.68,361.35,
680.96,678.20,487.95,506.52,428.93,351.51,356.55,360.36,381.72,362.45,
681.37,675.59,486.70,505.29,427.42,351.47,355.86,360.07,380.76,361.29,
681.78,672.62,484.22,503.01,426.44,350.23,355.19,359.80,379.47,358.73,
682.20,669.57,482.28,500.92,424.22,348.05,353.60,358.44,377.08,356.83,
682.61,665.29,478.94,497.61,420.93,345.70,350.96,356.03,374.16,354.76,
683.02,659.71,474.23,493.13,419.20,343.06,348.38,352.60,372.60,352.42,
683.43,654.27,470.36,489.87,416.30,339.77,346.08,349.98,368.93,348.68,
683.85,648.02,465.66,485.78,412.27,338.20,343.09,347.04,365.46,345.16,
684.26,640.08,460.65,479.49,407.95,335.26,339.45,343.82,362.66,341.16,
684.67,633.20,455.84,475.67,403.65,332.20,335.67,339.90,358.58,336.63,
685.08,626.30,450.78,470.26,398.96,328.25,331.56,335.06,353.57,332.53,
685.50,620.12,447.25,464.40,394.62,325.24,327.21,331.74,350.08,329.58,
685.91,615.26,443.80,459.35,389.97,321.98,325.17,327.96,345.91,326.17,
686.32,610.59,439.91,455.43,385.90,318.80,322.42,324.04,341.37,324.64,
686.73,604.78,435.57,452.47,382.01,317.26,319.50,320.92,338.64,322.35,
687.15,599.35,432.64,449.51,379.12,315.32,316.35,320.05,337.75,319.23,
687.56,596.82,430.35,447.20,376.66,312.98,314.85,319.22,335.87,316.52,
687.97,595.78,428.10,445.94,375.01,311.84,313.10,317.72,334.51,315.62,
688.38,593.28,426.12,444.91,375.68,311.73,312.15,315.74,334.52,314.69,
688.79,593.88,427.35,444.51,376.29,311.03,312.30,315.06,334.13,313.36,
689.21,596.71,428.26,445.46,376.42,311.42,312.91,315.24,333.94,314.18,
689.62,598.64,428.88,446.32,377.40,313.15,313.15,315.70,335.91,317.40,
690.03,600.98,431.98,449.45,379.55,314.98,314.34,317.32,338.21,318.18,
690.44,604.69,434.00,452.77,382.15,316.22,316.43,318.78,339.69,319.84,
690.86,607.88,436.03,454.63,383.88,317.41,318.05,321.25,341.13,321.89,
691.27,611.46,438.32,456.55,384.47,318.60,319.67,322.68,342.84,323.54,
691.68,614.29,439.86,458.83,386.60,318.68,322.13,323.21,343.48,326.01,
692.09,615.47,441.36,461.55,387.95,320.00,322.82,325.21,345.40,327.81,
692.50,616.50,442.11,462.92,389.31,320.96,323.58,327.75,347.68,328.40,
692.92,618.71,444.53,463.59,391.34,321.10,324.86,330.18,349.46,328.63,
693.33,620.78,445.88,467.15,393.25,322.04,325.84,330.99,350.25,328.76,
693.74,621.25,446.01,467.30,395.30,323.98,325.79,330.55,351.38,330.32,
694.15,622.36,448.87,467.69,396.32,324.03,327.02,331.15,352.03,330.69,
694.57,626.10,450.05,468.70,395.48,324.83,327.86,331.82,352.58,331.82,
694.98,626.82,450.48,469.70,396.13,326.11,329.20,332.28,353.64,335.13,
695.39,625.94,451.07,469.94,396.17,327.24,328.93,333.29,354.81,335.95,
695.80,624.51,451.54,470.54,396.77,327.18,330.14,334.83,354.57,334.59,
696.21,626.49,451.78,469.93,396.32,327.49,330.52,335.81,354.72,334.30,
696.63,627.05,452.13,469.90,395.45,326.92,330.27,335.42,353.97,334.65,
697.04,628.48,451.70,468.80,397.50,325.68,330.95,334.89,355.68,335.94,
697.45,628.53,452.09,469.26,398.46,326.07,331.70,335.45,355.83,336.25,
697.86,629.82,451.62,469.36,399.50,327.73,331.55,336.47,356.93,336.19,
698.27,630.02,451.44,467.80,400.42,328.32,332.20,337.47,357.99,336.08,
698.69,630.25,450.98,469.53,400.40,328.19,332.13,338.03,358.54,335.22,
699.10,628.68,449.79,469.95,401.23,328.82,331.38,336.49,358.35,335.64,
699.51,628.43,450.03,466.66,400.69,328.41,331.00,335.87,358.24,335.87,
699.92,629.16,449.94,465.86,397.82,327.17,331.81,334.70,357.86,336.15,
700.33,629.41,449.20,465.56,397.80,327.12,331.79,332.96,357.79,337.92,
700.75,627.64,448.86,465.36,397.91,327.22,331.64,333.41,358.44,339.00,
701.16,626.61,449.02,466.24,398.24,328.75,331.42,334.69,358.74,337.36,
701.57,628.04,451.12,467.59,398.44,328.09,332.58,337.67,358.92,335.87,
701.98,630.58,451.10,467.36,398.10,327.94,332.75,337.27,358.95,336.07,
702.39,629.40,449.35,466.60,400.33,328.01,332.25,335.27,359.48,337.70,
702.80,632.11,450.94,468.60,401.31,328.24,333.41,336.15,360.51,336.46,
703.22,634.77,452.27,471.25,401.44,331.31,334.68,336.83,361.32,338.05,
703.63,635.43,453.17,471.34,402.07,333.72,334.95,337.73,362.35,340.50,
704.04,635.08,454.47,473.99,402.43,334.89,336.13,338.92,363.70,339.85,
704.45,635.88,456.83,476.76,402.96,335.69,337.25,339.43,363.41,340.36,
704.86,636.69,458.98,475.88,402.98,337.28,337.59,339.47,364.18,341.03,
705.27,639.27,460.98,476.38,400.60,337.40,338.97,338.66,364.76,342.43,
705.69,641.20,462.02,476.87,401.34,335.93,340.67,339.09,363.74,343.83,
706.10,641.08,463.03,478.27,402.10,337.68,341.48,340.85,364.65,344.66,
706.51,640.50,463.65,478.31,402.15,338.73,341.92,344.15,364.86,344.47,
706.92,642.18,465.06,479.79,402.60,338.87,343.35,345.91,365.13,343.35,
707.33,643.13,464.11,481.46,403.04,337.15,343.26,346.47,364.79,342.62,
707.74,641.88,461.89,479.95,404.16,339.00,342.23,344.48,365.77,343.52,
708.16,642.68,463.69,480.55,405.32,339.18,342.74,344.36,366.09,342.74,
708.57,646.27,464.74,481.69,404.13,338.62,343.51,345.46,365.99,343.83,
708.98,645.27,465.63,479.37,404.11,339.98,342.92,344.88,365.50,346.52,
709.39,642.91,465.51,479.31,404.08,340.02,341.33,345.27,364.98,345.60,
709.80,641.54,465.07,479.92,404.38,339.40,341.71,345.34,364.47,343.36,
710.21,642.56,464.55,478.44,403.00,338.48,340.47,346.42,363.30,343.78,
